symbol,name,exchange,has_history,can_predict,prediction_mode,ui_greyed,ui_badge,last_updated
SADBHAV.NS,Sadbhav Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SADBHIN.NS,Sadbhav Infrastructure Project Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SADHNANIQ.NS,Sadhana Nitrochem Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAFARI.NS,Safari Industries (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAGARDEEP.NS,Sagardeep Alloys Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAGCEM.NS,Sagar Cements Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAGILITY.NS,SAGILITY LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAHYADRI.NS,Sahyadri Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAIL.NS,Steel Authority of India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAILIFE.NS,Sai Life Sciences Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAKAR.NS,Sakar Healthcare Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAKHTISUG.NS,Sakthi Sugars Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAKSOFT.NS,Saksoft Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAKUMA.NS,Sakuma Exports Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SALASAR.NS,Salasar Techno Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SALONA.NS,Salona Cotspin Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SALSTEEL.NS,S.A.L. Steel Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SALZERELEC.NS,Salzer Electronics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAMBHAAV.NS,Sambhaav Media Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAMBHV.NS,Sambhv Steel Tubes Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAMHI.NS,Samhi Hotels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAMMAANCAP.NS,Sammaan Capital Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAMPANN.NS,Sampann Utpadan India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANATHAN.NS,Sanathan Textiles Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANCO.NS,Sanco Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANDESH.NS,The Sandesh Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANDHAR.NS,Sandhar Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANDUMA.NS,Sandur Manganese & Iron Ores Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANGAMIND.NS,Sangam (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANGHIIND.NS,Sanghi Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANGHVIMOV.NS,Sanghvi Movers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANGINITA.NS,Sanginita Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANOFI.NS,Sanofi India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANOFICONR.NS,Sanofi Consumer Healthcare India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANSERA.NS,Sansera Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANSTAR.NS,Sanstar Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SANWARIA.NS,Sanwaria Consumer Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAPPHIRE.NS,Sapphire Foods India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SARDAEN.NS,Sarda Energy & Minerals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAREGAMA.NS,Saregama India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SARLAPOLY.NS,Sarla Performance Fibers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SARVESHWAR.NS,Sarveshwar Foods Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SASKEN.NS,Sasken Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SASTASUNDR.NS,Sastasundar Ventures Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SATIA.NS,Satia Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SATIN.NS,Satin Creditcare Network Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SAURASHCEM.NS,Saurashtra Cement Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SBC.NS,SBC Exports Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SBCL.NS,Shivalik Bimetal Controls Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SBFC.NS,SBFC Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SBGLP.NS,Suratwwala Business Group Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SBICARD.NS,SBI Cards and Payment Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SBILIFE.NS,SBI Life Insurance Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SBIN.NS,State Bank of India,NSE,True,True,full,False,FULL,2026-01-27 19:47
SCHAEFFLER.NS,Schaeffler India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SCHAND.NS,S Chand And Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SCHNEIDER.NS,Schneider Electric Infrastructure Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SCI.NS,Shipping Corporation Of India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SCILAL.NS,Shipping Corporation of India Land and Assets Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SCODATUBES.NS,Scoda Tubes Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SCPL.NS,Sheetal Cool Products Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SDBL.NS,Som Distilleries & Breweries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SEAMECLTD.NS,Seamec Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SECMARK.NS,SecMark Consultancy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SECURKLOUD.NS,SECUREKLOUD TECHNOLOGIES LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
SEJALLTD.NS,Sejal Glass Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SELMC.NS,SEL Manufacturing Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SEMAC.NS,Semac Construction Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SENCO.NS,Senco Gold Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SENORES.NS,Senores Pharmaceuticals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SEPC.NS,SEPC Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SERVOTECH.NS,Servotech Renewable Power System Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SESHAPAPER.NS,Seshasayee Paper and Boards Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SETCO.NS,Setco Automotive Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SETL.NS,Standard Engineering Technology Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
SETUINFRA.NS,Setubandhan Infrastructure Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SEYAIND.NS,Seya Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SFL.NS,Sheela Foam Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SGFIN.NS,SG Finserve Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SGIL.NS,Synergy Green Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SGL.NS,STL Global Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SGMART.NS,SG Mart Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHAH.NS,Shah Metacorp Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHAHALLOYS.NS,Shah Alloys Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHAILY.NS,Shaily Engineering Plastics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHAKTIPUMP.NS,Shakti Pumps (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHALBY.NS,Shalby Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHALPAINTS.NS,Shalimar Paints Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHANKARA.NS,Shankara Building Products Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHANTI.NS,Shanti Overseas (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHANTIGEAR.NS,Shanthi Gears Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHANTIGOLD.NS,Shanti Gold International Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHARDACROP.NS,Sharda Cropchem Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHARDAMOTR.NS,Sharda Motor Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHAREINDIA.NS,Share India Securities Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHEKHAWATI.NS,Shekhawati Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHEMAROO.NS,Shemaroo Entertainment Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHILCTECH.NS,Shilchar Technologies Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
SHILPAMED.NS,Shilpa Medicare Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHIVALIK.NS,Shivalik Rasayan Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHIVAMAUTO.NS,Shivam Autotech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHIVAMILLS.NS,Shiva Mills Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHIVATEX.NS,Shiva Texyarn Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHIVAUM.NS,Shiv Aum Steels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHK.NS,S H Kelkar and Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHOPERSTOP.NS,Shoppers Stop Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHRADHA.NS,Shradha Infraprojects Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHREDIGCEM.NS,Shree Digvijay Cement Co.Ltd,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHREECEM.NS,SHREE CEMENT LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHREEJISPG.NS,Shreeji Shipping Global Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHREERAMA.NS,Shree Rama Multi-Tech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHRENIK.NS,Shrenik Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHREYANIND.NS,Shreyans Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHRINGARMS.NS,Shringar House of Mangalsutra Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHRIPISTON.NS,Shriram Pistons & Rings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHRIRAMFIN.NS,Shriram Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHRIRAMPPS.NS,Shriram Properties Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHYAMCENT.NS,Shyam Century Ferrous Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHYAMMETL.NS,Shyam Metalics and Energy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SHYAMTEL.NS,Shyam Telecom Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SICALLOG.NS,Sical Logistics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIEMENS.NS,Siemens Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIGACHI.NS,Sigachi Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIGIND.NS,Signet Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIGMA.NS,Sigma Solve Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIGNATURE.NS,Signatureglobal (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIGNPOST.NS,Signpost India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIKKO.NS,Sikko Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIL.NS,Standard Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SILGO.NS,Silgo Retail Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SILGO-RE1.NS,Silgo Retail Ltd-RE,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
SILINV.NS,SIL Investments Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SILLYMONKS.NS,Silly Monks Entertainment Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SILVERTUC.NS,Silver Touch Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIMBHALS.NS,Simbhaoli Sugars Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIMPLEXINF.NS,Simplex Infrastructures Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SINCLAIR.NS,Sinclairs Hotels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SINDHUTRAD.NS,Sindhu Trade Links Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SINTERCOM.NS,Sintercom India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIRCA.NS,Sirca Paints India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIS.NS,SIS LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
SITINET.NS,Siti Networks Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SIYSIL.NS,Siyaram Silk Mills Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SJS.NS,S.J.S. Enterprises Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SJVN.NS,SJVN Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SKFINDIA.NS,SKF India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SKFINDUS.NS,SKF India (Industrial) Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
SKIPPER.NS,Skipper Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SKYGOLD.NS,SKY GOLD AND DIAMONDS LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
SMARTLINK.NS,Smartlink Holdings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SMARTWORKS.NS,Smartworks Coworking Spaces Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SMCGLOBAL.NS,SMC Global Securities Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SMLMAH.NS,SML Mahindra Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SMLT.NS,Sarthak Metals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SMSPHARMA.NS,SMS Pharmaceuticals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SNOWMAN.NS,Snowman Logistics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SOBHA.NS,Sobha Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SOFTTECH.NS,Softtech Engineers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SOLARA.NS,Solara Active Pharma Sciences Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SOLARINDS.NS,Solar Industries India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SOLARWORLD.NS,Solarworld Energy Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SOLEX.NS,Solex Energy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SOMANYCERA.NS,Somany Ceramics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SOMATEX.NS,Soma Textiles & Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SOMICONVEY.NS,Somi Conveyor Beltings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SONACOMS.NS,Sona BLW Precision Forgings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SONAMLTD.NS,SONAM LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
SONATSOFTW.NS,Sonata Software Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SOTL.NS,Savita Oil Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SOUTHBANK.NS,The South Indian Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SOUTHWEST.NS,South West Pinnacle Exploration Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SPAL.NS,S. P. Apparels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SPANDANA.NS,Spandana Sphoorty Financial Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SPARC.NS,Sun Pharma Advanced Research Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SPCENET.NS,Spacenet Enterprises India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SPECIALITY.NS,Speciality Restaurants Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SPECTRUM.NS,Spectrum Electrical Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SPENCERS.NS,Spencer's Retail Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SPIC.NS,Southern Petrochemicals Industries Corporation  Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SPLIL.NS,SPL Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SPLPETRO.NS,Supreme Petrochem Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SPMLINFRA.NS,SPML Infra Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SPORTKING.NS,Sportking India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SRD.NS,Shankar Lal Rampal Dye-Chem Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SREEL.NS,Sreeleathers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SRF.NS,SRF Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SRGHFL.NS,SRG Housing Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SRM.NS,SRM Contractors Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SRPL.NS,Shree Ram Proteins Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SSDL.NS,Saraswati Saree Depot Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SSWL.NS,Steel Strips Wheels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STALLION.NS,Stallion India Fluorochemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STANLEY.NS,Stanley Lifestyles Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STAR.NS,Strides Pharma Science Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STARCEMENT.NS,Star Cement Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STARHEALTH.NS,Star Health and Allied Insurance Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STARPAPER.NS,Star Paper Mills Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STARTECK.NS,Starteck Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STCINDIA.NS,The State Trading Corporation of India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STEELCAS.NS,Steelcast Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STEELCITY.NS,Steel City Securities Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STEELXIND.NS,STEEL EXCHANGE INDIA LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
STEL.NS,Stel Holdings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STERTOOLS.NS,Sterling Tools Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STLNETWORK.NS,STL Networks Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STLTECH.NS,Sterlite Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STOVEKRAFT.NS,Stove Kraft Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STUDDS.NS,Studds Accessories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STYL.NS,Seshaasai Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STYLAMIND.NS,Stylam Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STYLEBAAZA.NS,Baazar Style Retail Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
STYRENIX.NS,Styrenix Performance Materials Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUBEXLTD.NS,Subex Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUBROS.NS,Subros Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUDARCOLOR.NS,Sudarshan Colorants India Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUDEEPPHRM.NS,Sudeep Pharma Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
SUKHJITS.NS,Sukhjit Starch & Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SULA.NS,Sula Vineyards Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUMEETINDS.NS,Sumeet Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUMICHEM.NS,Sumitomo Chemical India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUMIT.NS,Sumit Woods Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUMMITSEC.NS,Summit Securities Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUNCLAY.NS,Sundaram Clayton Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUNDARAM.NS,Sundaram Multi Pap Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUNDARMFIN.NS,Sundaram Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUNDRMBRAK.NS,Sundaram Brake Linings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUNDRMFAST.NS,Sundram Fasteners Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUNDROP.NS,Sundrop Brands Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUNTECK.NS,Sunteck Realty Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUNTV.NS,Sun TV Network Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUPERHOUSE.NS,Superhouse Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUPERSPIN.NS,Super Spinning Mills Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUPRAJIT.NS,Suprajit Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUPREME.NS,Supreme Holdings & Hospitality (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUPREMEIND.NS,Supreme Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUPREMEINF.NS,Supreme Infrastructure India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUPRIYA.NS,Supriya Lifescience Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SURAJEST.NS,Suraj Estate Developers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SURAJLTD.NS,Suraj Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SURAKSHA.NS,Suraksha Diagnostic Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SURANASOL.NS,Surana Solar Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SURANAT&P.NS,Surana Telecom and Power Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SURYAROSNI.NS,Surya Roshni Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SURYODAY.NS,Suryoday Small Finance Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUTLEJTEX.NS,Sutlej Textiles and Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUVEN.NS,Suven Life Sciences Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUVIDHAA.NS,Suvidhaa Infoserve Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUYOG.NS,Suyog Telematics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SUZLON.NS,Suzlon Energy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SVLL.NS,Shree Vasu Logistics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SVPGLOB.NS,SVP GLOBAL TEXTILES LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
SWANCORP.NS,SWAN CORP LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
SWARAJENG.NS,Swaraj Engines Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SWELECTES.NS,Swelect Energy Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SWIGGY.NS,Swiggy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SYMPHONY.NS,Symphony Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SYNCOMF.NS,Syncom Formulations (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SYNGENE.NS,Syngene International Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SYRMA.NS,Syrma SGS Technology Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
SYSTMTXC.NS,Systematix Corporate Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TAINWALCHM.NS,Tainwala Chemical and Plastic (I) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TAJGVK.NS,Taj GVK Hotels & Resorts Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TAKE.NS,Take Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TALBROAUTO.NS,Talbros Automotive Components Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TANLA.NS,Tanla Platforms Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TARACHAND.NS,Tara Chand InfraLogistic Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TARAPUR.NS,Tarapur Transformers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
